"","gene","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"1","LOC110039914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LOC110042871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",5087,5143,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"188","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",5087,5143,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"189","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10511,10631,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"190","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10511,10631,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"191","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10511,10631,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"192","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10511,10631,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"193","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3984,4057,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"194","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6172,6215,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"195","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3984,4057,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"196","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6794,6863,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"197","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6794,6863,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"198","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14189,14240,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"199","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14189,14240,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"200","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14189,14240,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"201","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",2978,3064,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"202","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",2978,3064,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"203","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",2978,3064,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"204","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",2978,3064,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"205","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6172,6215,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"206","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6172,6215,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"207","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3759,3879,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"208","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6172,6215,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"209","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3984,4057,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"210","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14189,14240,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"211","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9932,9991,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"212","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9932,9991,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"213","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14060,14103,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"214","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14060,14103,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"215","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14060,14103,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"216","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",14060,14103,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"217","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3759,3879,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"218","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3759,3879,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"219","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3759,3879,".","-","1","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"220","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9730,9816,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"221","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",1146,1229,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"222","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",1146,1229,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"223","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",1146,1229,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"224","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",1146,1229,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"225","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",11839,11895,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"226","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",11839,11895,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"227","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",11839,11895,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"228","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",11839,11895,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"229","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",7285,7383,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"230","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",7285,7383,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"231","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",7285,7383,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"232","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9730,9816,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"233","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9932,9991,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
