"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"818","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"819","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"820","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0008595",0.00637432013753478,0.999788361620833,2,11,"anterior/posterior axis specification, embryo","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"821","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0008595",0.00637432013753478,0.999788361620833,2,11,"anterior/posterior axis specification, embryo","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"824","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0048263",2.94094099642566e-05,0.999999185332784,4,16,"determination of dorsal identity","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"825","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0048263",2.94094099642566e-05,0.999999185332784,4,16,"determination of dorsal identity","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"826","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0043049",2.1918965504747e-11,1,8,18,"otic placode formation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"827","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0043049",2.1918965504747e-11,1,8,18,"otic placode formation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"832","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0060070",1.01194602850319e-06,0.999999907241805,9,104,"canonical Wnt signaling pathway","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"833","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0060070",1.01194602850319e-06,0.999999907241805,9,104,"canonical Wnt signaling pathway","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"834","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"835","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"836","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0090090",0.00780219370448135,0.997738840063395,8,278,"negative regulation of canonical Wnt signaling pathway","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"837","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0090090",0.00780219370448135,0.997738840063395,8,278,"negative regulation of canonical Wnt signaling pathway","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"838","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0007275",1.15149950038088e-06,0.999999873802723,10,120,"multicellular organism development","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"839","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0007275",1.15149950038088e-06,0.999999873802723,10,120,"multicellular organism development","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"840","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0042074",0.000472723858620893,0.999969698189116,4,38,"cell migration involved in gastrulation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"841","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0042074",0.000472723858620893,0.999969698189116,4,38,"cell migration involved in gastrulation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"842","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0009880",3.25446394235531e-06,0.999999714310401,8,88,"embryonic pattern specification","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"843","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0009880",3.25446394235531e-06,0.999999714310401,8,88,"embryonic pattern specification","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"848","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0060061",1.68003318048535e-06,0.999999983113888,4,8,"Spemann organizer formation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"849","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0060061",1.68003318048535e-06,0.999999983113888,4,8,"Spemann organizer formation","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"850","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0009887",0.0350857347854607,0.987657770200701,7,312,"animal organ morphogenesis","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"851","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0009887",0.0350857347854607,0.987657770200701,7,312,"animal organ morphogenesis","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"852","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0032526",0.0177995921356271,0.996743764530011,4,87,"response to retinoic acid","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"853","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0032526",0.0177995921356271,0.996743764530011,4,87,"response to retinoic acid","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"854","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0045165",2.82435124047313e-06,0.999999654538457,10,146,"cell fate commitment","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"855","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0045165",2.82435124047313e-06,0.999999654538457,10,146,"cell fate commitment","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"856","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"857","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"860","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0001654",2.16455637775801e-06,0.999999781079381,9,115,"eye development","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"861","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0001654",2.16455637775801e-06,0.999999781079381,9,115,"eye development","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"862","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0071679",5.72642301303468e-09,0.999999999800683,8,38,"commissural neuron axon guidance","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"863","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0071679",5.72642301303468e-09,0.999999999800683,8,38,"commissural neuron axon guidance","BP",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"864","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0001654",2.16455637775801e-06,0.999999781079381,9,115,"eye development","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"866","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0090270",1.81449236619426e-05,0.999999888549076,3,5,"regulation of fibroblast growth factor production","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"867","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0060061",1.68003318048535e-06,0.999999983113888,4,8,"Spemann organizer formation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"868","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0009880",3.25446394235531e-06,0.999999714310401,8,88,"embryonic pattern specification","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"869","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0021999",0.00869083157717164,0.999646212847919,2,15,"neural plate anterior/posterior regionalization","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"870","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0014034",0.00531165206092975,0.999845555213773,2,9,"neural crest cell fate commitment","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"871","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0044335",0.0125097107491336,0.999372601788021,2,18,"canonical Wnt signaling pathway involved in neural crest cell differentiation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"872","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0060898",1.12571887803246e-13,1,8,11,"eye field cell fate commitment involved in camera-type eye formation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"873","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0000578",0.0211718384388207,0.998575763008995,2,22,"embryonic axis specification","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"874","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0022002",2.93812276317793e-14,1,8,10,"negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"875","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0035116",0.0291683311002425,0.99551157071337,3,75,"embryonic hindlimb morphogenesis","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"876","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0048263",2.94094099642566e-05,0.999999185332784,4,16,"determination of dorsal identity","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"878","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:2000044",0.000483330816954548,0.999997940505817,2,3,"negative regulation of cardiac cell fate specification","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"879","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"880","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"881","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0044332",0.000482106928453546,0.999997948357181,2,3,"Wnt signaling pathway involved in dorsal/ventral axis specification","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"882","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0060896",0.00138449948509814,0.999983509302027,2,5,"neural plate pattern specification","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"883","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"884","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0035284",0.00365181873454382,0.999918009505035,2,7,"brain segmentation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"886","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0021512",0.000921300878894477,0.999992312900121,2,4,"spinal cord anterior/posterior patterning","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"887","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0009948",0.000492541565655093,0.999968349369065,4,34,"anterior/posterior axis specification","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"888","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0042074",0.000472723858620893,0.999969698189116,4,38,"cell migration involved in gastrulation","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"889","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0007492",0.0281831785332812,0.995714493710317,3,79,"endoderm development","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"891","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0045165",2.82435124047313e-06,0.999999654538457,10,146,"cell fate commitment","BP",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
