,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,X19_T33_Ac_WK,X25_ctl1_Ac_GF_1,X27_ctl2_Ac_YG_1,X31_T22_Ac_UV,X35_T43_Ac_MT,X37_T13_Ac_ML,X38_T23_Ac_IN,X41_ctl3_Ac_RN_1,X47_T31_Ac_JB,X52_T11_Ac_II,X53_T21_Ac_NH,X54_T42_Ac_JQ,X57_T32_Ac_NM,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
681,Acerv_evm.model.Segkk3395_pilon.4,GO:0003723,0.026488352,0.991358113,7,122,RNA binding,MF,74,63,50,79,161,76,112,91,73,99,43,163,29,3576,87.06023085,-1.797626241,0.389370195,-4.616753581,3.90E-06,0.001305218,CvsT4
835,Acerv_evm.model.Segkk384_pilon.7,GO:0032456,0.013229814,0.99939885,2,8,endocytic recycling,BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
837,Acerv_evm.model.Segkk384_pilon.7,GO:0000145,0.042984627,0.999530078,1,2,exocyst,CC,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
839,Acerv_evm.model.Segkk384_pilon.7,GO:0035147,0.043476762,0.999519133,1,2,"branch fusion, open tracheal system",BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
841,Acerv_evm.model.Segkk384_pilon.7,GO:0047485,0.010487785,0.998975683,3,21,protein N-terminus binding,MF,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
843,Acerv_evm.model.Segkk384_pilon.7,GO:0048215,0.021427953,1,1,1,positive regulation of Golgi vesicle fusion to target membrane,BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
845,Acerv_evm.model.Segkk384_pilon.7,GO:0072697,0.021427953,1,1,1,protein localization to cell cortex,BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
847,Acerv_evm.model.Segkk384_pilon.7,GO:0005642,0.043005025,0.999529627,1,2,annulate lamellae,CC,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
849,Acerv_evm.model.Segkk384_pilon.7,GO:0006887,0.037719625,0.996717763,2,13,exocytosis,BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
851,Acerv_evm.model.Segkk384_pilon.7,GO:0045087,0.047720622,0.991366613,3,35,innate immune response,BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
853,Acerv_evm.model.Segkk384_pilon.7,GO:0060074,0.021427953,1,1,1,synapse maturation,BP,69,74,66,68,95,70,81,28,49,37,28,162,33,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
534,Acerv_evm.model.Segkk3158_pilon.3,GO:0009792,0.029388933,0.997790769,2,12,embryo development ending in birth or egg hatching,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
537,Acerv_evm.model.Segkk3158_pilon.3,GO:0043657,0.042291183,0.999545281,1,2,host cell,CC,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
540,Acerv_evm.model.Segkk3158_pilon.3,GO:0048477,0.02890184,0.997910127,2,10,oogenesis,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
543,Acerv_evm.model.Segkk3158_pilon.3,GO:0075732,0.049341815,0.99937875,1,2,viral penetration into host nucleus,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
546,Acerv_evm.model.Segkk3158_pilon.3,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
536,Acerv_evm.model.Segkk3158_pilon.3,GO:0009792,0.029388933,0.997790769,2,12,embryo development ending in birth or egg hatching,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
539,Acerv_evm.model.Segkk3158_pilon.3,GO:0043657,0.042291183,0.999545281,1,2,host cell,CC,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
542,Acerv_evm.model.Segkk3158_pilon.3,GO:0048477,0.02890184,0.997910127,2,10,oogenesis,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
545,Acerv_evm.model.Segkk3158_pilon.3,GO:0075732,0.049341815,0.99937875,1,2,viral penetration into host nucleus,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
548,Acerv_evm.model.Segkk3158_pilon.3,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,14,13,15,21,33,17,18,12,16,17,11,29,11,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
974,Acerv_evm.model.Segkk68_pilon.68,GO:0006777,0.023879772,1,1,1,Mo-molybdopterin cofactor biosynthetic process,BP,600,1037,623,906,1166,714,1340,862,158,516,858,2114,480,894,875.6554462,-1.780302179,0.432965056,-4.111884215,3.92E-05,0.005295639,CvsT2
975,Acerv_evm.model.Segkk68_pilon.68,GO:0019008,0.023879772,1,1,1,molybdopterin synthase complex,CC,600,1037,623,906,1166,714,1340,862,158,516,858,2114,480,894,875.6554462,-1.780302179,0.432965056,-4.111884215,3.92E-05,0.005295639,CvsT2
976,Acerv_evm.model.Segkk68_pilon.68,GO:0030366,0.023879772,1,1,1,molybdopterin synthase activity,MF,600,1037,623,906,1166,714,1340,862,158,516,858,2114,480,894,875.6554462,-1.780302179,0.432965056,-4.111884215,3.92E-05,0.005295639,CvsT2
977,Acerv_evm.model.Segkk68_pilon.68,GO:0032324,0.023879772,1,1,1,molybdopterin cofactor biosynthetic process,BP,600,1037,623,906,1166,714,1340,862,158,516,858,2114,480,894,875.6554462,-1.780302179,0.432965056,-4.111884215,3.92E-05,0.005295639,CvsT2
609,Acerv_evm.model.Segkk3209_pilon.7,GO:0060333,0.023448705,1,1,1,interferon-gamma-mediated signaling pathway,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
612,Acerv_evm.model.Segkk3209_pilon.7,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
615,Acerv_evm.model.Segkk3209_pilon.7,GO:0051607,0.010345631,0.999005857,3,19,defense response to virus,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
618,Acerv_evm.model.Segkk3209_pilon.7,GO:0045590,0.023448705,1,1,1,negative regulation of regulatory T cell differentiation,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
621,Acerv_evm.model.Segkk3209_pilon.7,GO:0032728,0.007466085,0.999788633,2,5,positive regulation of interferon-beta production,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
624,Acerv_evm.model.Segkk3209_pilon.7,GO:0034124,0.023448705,1,1,1,regulation of MyD88-dependent toll-like receptor signaling pathway,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
627,Acerv_evm.model.Segkk3209_pilon.7,GO:0006915,0.032676852,0.994962807,3,29,apoptotic process,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
888,Acerv_evm.model.Segkk4113_pilon.15,GO:0001595,0.022782273,1,1,1,angiotensin receptor activity,MF,227,306,367,298,464,93,276,131,73,47,139,248,54,1041,190.0692767,-1.720746028,0.454814927,-3.783398315,0.000154702,0.031101355,T1vsT2
533,Acerv_evm.model.Segkk3096_pilon.7,GO:0003690,0.004158618,0.999722425,3,15,double-stranded DNA binding,MF,25,9,16,11,19,13,17,8,8,21,11,15,9,2016,15.06541755,-1.716490536,0.493872112,-3.475576964,0.000509756,0.036288986,CvsT2
362,Acerv_evm.model.Segkk2370_pilon.2,GO:0008254,0.026805507,1,1,1,3'-nucleotidase activity,MF,38,21,16,30,38,18,24,16,20,27,10,49,13,645,25.2888476,-1.71577842,0.3929028,-4.366928456,1.26E-05,0.00227844,CvsT2
366,Acerv_evm.model.Segkk2370_pilon.2,GO:0052834,0.026805507,1,1,1,inositol monophosphate phosphatase activity,MF,38,21,16,30,38,18,24,16,20,27,10,49,13,645,25.2888476,-1.71577842,0.3929028,-4.366928456,1.26E-05,0.00227844,CvsT2
370,Acerv_evm.model.Segkk2370_pilon.2,GO:0097657,0.026805507,1,1,1,"3',5'-nucleotide bisphosphate phosphatase activity",MF,38,21,16,30,38,18,24,16,20,27,10,49,13,645,25.2888476,-1.71577842,0.3929028,-4.366928456,1.26E-05,0.00227844,CvsT2
374,Acerv_evm.model.Segkk2370_pilon.2,GO:0002063,0.017488452,0.999053449,2,9,chondrocyte development,BP,38,21,16,30,38,18,24,16,20,27,10,49,13,645,25.2888476,-1.71577842,0.3929028,-4.366928456,1.26E-05,0.00227844,CvsT2
68,Acerv_evm.model.Segkk1821_pilon.34,GO:0002165,0.032890629,1,1,1,instar larval or pupal development,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
69,Acerv_evm.model.Segkk1821_pilon.34,GO:1903220,0.032890629,1,1,1,positive regulation of malate dehydrogenase (decarboxylating) (NADP+) activity,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
70,Acerv_evm.model.Segkk1821_pilon.34,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
71,Acerv_evm.model.Segkk1821_pilon.34,GO:0007591,0.032890629,1,1,1,"molting cycle, chitin-based cuticle",BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
72,Acerv_evm.model.Segkk1821_pilon.34,GO:0007458,0.032890629,1,1,1,progression of morphogenetic furrow involved in compound eye morphogenesis,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
73,Acerv_evm.model.Segkk1821_pilon.34,GO:0008362,0.032890629,1,1,1,chitin-based embryonic cuticle biosynthetic process,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
74,Acerv_evm.model.Segkk1821_pilon.34,GO:0048477,0.02890184,0.997910127,2,10,oogenesis,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
75,Acerv_evm.model.Segkk1821_pilon.34,GO:0000398,0.034957595,0.994443688,3,31,"mRNA splicing, via spliceosome",BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
76,Acerv_evm.model.Segkk1821_pilon.34,GO:0048542,0.032890629,1,1,1,lymph gland development,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
77,Acerv_evm.model.Segkk1821_pilon.34,GO:0007390,0.032890629,1,1,1,germ-band shortening,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
78,Acerv_evm.model.Segkk1821_pilon.34,GO:0008258,0.032890629,1,1,1,head involution,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
79,Acerv_evm.model.Segkk1821_pilon.34,GO:0007030,0.016914428,0.998017359,3,22,Golgi organization,BP,24,21,27,19,29,21,23,23,17,33,9,28,16,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
82,Acerv_evm.model.Segkk1851_pilon.3,GO:0071034,0.021409265,1,1,1,CUT catabolic process,BP,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
83,Acerv_evm.model.Segkk1851_pilon.3,GO:0003723,0.026488352,0.991358113,7,122,RNA binding,MF,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
84,Acerv_evm.model.Segkk1851_pilon.3,GO:0071035,0.043180453,0.999525739,1,2,nuclear polyadenylation-dependent rRNA catabolic process,BP,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
85,Acerv_evm.model.Segkk1851_pilon.3,GO:0004532,0.044274366,0.999501121,1,2,exoribonuclease activity,MF,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
86,Acerv_evm.model.Segkk1851_pilon.3,GO:1904872,0.042388097,0.999543172,1,2,regulation of telomerase RNA localization to Cajal body,BP,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
87,Acerv_evm.model.Segkk1851_pilon.3,GO:0016074,0.021409265,1,1,1,snoRNA metabolic process,BP,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
88,Acerv_evm.model.Segkk1851_pilon.3,GO:0071048,0.021409265,1,1,1,nuclear retention of unspliced pre-mRNA at the site of transcription,BP,40,29,44,36,53,24,43,18,24,38,25,43,8,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
314,Acerv_evm.model.Segkk2117_pilon.21,GO:0001818,0.045218401,0.992004936,3,34,negative regulation of cytokine production,BP,45,30,17,32,61,27,40,28,26,18,24,44,16,351,32.34892208,-1.661191533,0.343435918,-4.8369767,1.32E-06,0.00049661,CvsT3
317,Acerv_evm.model.Segkk2117_pilon.21,GO:0048585,0.029278108,0.995674373,3,29,negative regulation of response to stimulus,BP,45,30,17,32,61,27,40,28,26,18,24,44,16,351,32.34892208,-1.661191533,0.343435918,-4.8369767,1.32E-06,0.00049661,CvsT3
959,Acerv_evm.model.Segkk4345_pilon.12,GO:0071944,0.01490574,0.997494651,4,41,cell periphery,CC,64,73,65,46,62,50,49,34,19,75,27,83,30,1752,52.09983257,-1.646249274,0.389833389,-4.222956061,2.41E-05,0.005891771,CvsT1
313,Acerv_evm.model.Segkk2117_pilon.21,GO:0001818,0.045218401,0.992004936,3,34,negative regulation of cytokine production,BP,45,30,17,32,61,27,40,28,26,18,24,44,16,351,32.34892208,-1.633484954,0.357205117,-4.572960676,4.81E-06,0.001449213,CvsT4
316,Acerv_evm.model.Segkk2117_pilon.21,GO:0048585,0.029278108,0.995674373,3,29,negative regulation of response to stimulus,BP,45,30,17,32,61,27,40,28,26,18,24,44,16,351,32.34892208,-1.633484954,0.357205117,-4.572960676,4.81E-06,0.001449213,CvsT4
679,Acerv_evm.model.Segkk3395_pilon.4,GO:0003723,0.026488352,0.991358113,7,122,RNA binding,MF,74,63,50,79,161,76,112,91,73,99,43,163,29,3576,87.06023085,-1.604234269,0.357217757,-4.490914119,7.09E-06,0.001491095,CvsT2
433,Acerv_evm.model.Segkk2763_pilon.1,GO:0001784,0.011361643,0.999540857,2,7,phosphotyrosine residue binding,MF,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
434,Acerv_evm.model.Segkk2763_pilon.1,GO:0005161,0.048939659,0.999388964,1,2,platelet-derived growth factor receptor binding,MF,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
435,Acerv_evm.model.Segkk2763_pilon.1,GO:0043422,0.00310528,0.999951853,2,4,protein kinase B binding,MF,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
436,Acerv_evm.model.Segkk2763_pilon.1,GO:0036120,0.005329679,0.999873382,2,5,cellular response to platelet-derived growth factor stimulus,BP,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
437,Acerv_evm.model.Segkk2763_pilon.1,GO:0050731,0.01560516,0.999226306,2,8,positive regulation of peptidyl-tyrosine phosphorylation,BP,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
438,Acerv_evm.model.Segkk2763_pilon.1,GO:0044344,0.003624805,0.999939132,2,4,cellular response to fibroblast growth factor stimulus,BP,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
439,Acerv_evm.model.Segkk2763_pilon.1,GO:0001953,0.028053253,1,1,1,negative regulation of cell-matrix adhesion,BP,32,34,29,17,31,22,18,23,11,38,13,30,19,561,24.81613423,-1.575710714,0.418774459,-3.76267148,0.000168108,0.024513937,CvsT1
28,Acerv_evm.model.Segkk1078_pilon.63,GO:0071944,0.01490574,0.997494651,4,41,cell periphery,CC,40,19,26,19,44,18,32,19,16,25,18,42,7,4242,24.8323641,-1.574922739,0.41406415,-3.803571833,0.000142625,0.021534056,CvsT4
29,Acerv_evm.model.Segkk1078_pilon.63,GO:0071944,0.01490574,0.997494651,4,41,cell periphery,CC,40,19,26,19,44,18,32,19,16,25,18,42,7,4242,24.8323641,-1.57323862,0.39386766,-3.994333075,6.49E-05,0.007820659,CvsT2
610,Acerv_evm.model.Segkk3209_pilon.7,GO:0060333,0.023448705,1,1,1,interferon-gamma-mediated signaling pathway,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
613,Acerv_evm.model.Segkk3209_pilon.7,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
616,Acerv_evm.model.Segkk3209_pilon.7,GO:0051607,0.010345631,0.999005857,3,19,defense response to virus,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
619,Acerv_evm.model.Segkk3209_pilon.7,GO:0045590,0.023448705,1,1,1,negative regulation of regulatory T cell differentiation,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
622,Acerv_evm.model.Segkk3209_pilon.7,GO:0032728,0.007466085,0.999788633,2,5,positive regulation of interferon-beta production,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
625,Acerv_evm.model.Segkk3209_pilon.7,GO:0034124,0.023448705,1,1,1,regulation of MyD88-dependent toll-like receptor signaling pathway,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
628,Acerv_evm.model.Segkk3209_pilon.7,GO:0006915,0.032676852,0.994962807,3,29,apoptotic process,BP,58,21,34,32,45,28,31,19,29,13,26,53,17,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
195,Acerv_evm.model.Segkk1991_pilon.4,GO:0036477,0.011094153,0.99830493,4,36,somatodendritic compartment,CC,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
197,Acerv_evm.model.Segkk1991_pilon.4,GO:0010506,0.005764748,0.999567153,3,15,regulation of autophagy,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
199,Acerv_evm.model.Segkk1991_pilon.4,GO:0060627,0.003012716,0.999825416,3,13,regulation of vesicle-mediated transport,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
201,Acerv_evm.model.Segkk1991_pilon.4,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
203,Acerv_evm.model.Segkk1991_pilon.4,GO:0006996,0.003994456,0.99955402,4,28,organelle organization,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
205,Acerv_evm.model.Segkk1991_pilon.4,GO:0070887,0.005174816,0.999374356,4,30,cellular response to chemical stimulus,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
207,Acerv_evm.model.Segkk1991_pilon.4,GO:0031966,0.011394667,0.998858583,3,20,mitochondrial membrane,CC,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
209,Acerv_evm.model.Segkk1991_pilon.4,GO:1902531,0.001161044,0.999911653,4,20,regulation of intracellular signal transduction,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
211,Acerv_evm.model.Segkk1991_pilon.4,GO:0009967,0.02321327,0.996878339,3,27,positive regulation of signal transduction,BP,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
213,Acerv_evm.model.Segkk1991_pilon.4,GO:0098793,0.00534615,0.999116134,5,47,presynapse,CC,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
215,Acerv_evm.model.Segkk1991_pilon.4,GO:0098588,0.025640408,0.996418532,3,27,bounding membrane of organelle,CC,129,166,161,104,202,67,144,100,28,59,94,356,43,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
